# mur		muf		alpsfact	dynamical_scale	pdf		cross-section
1.0		1.0		1.0		-1		247095		0.00036259925850694005
1.0		1.0		1.0		-1		247096		0.00038772323991809014
1.0		1.0		1.0		-1		247097		0.00038867032597831664
1.0		1.0		1.0		-1		247098		0.0004063642109531807
1.0		1.0		1.0		-1		247099		0.00040382737889011426
1.0		1.0		1.0		-1		247100		0.0004242726063752506

#***************************************************************************
#
# original cross-section: 0.00039510085
#     scale variation: +4.55% -4.32%
#     central scheme variation: +5.03% - 0%
# PDF variation: +5.84% -5.84%
#
# dynamical scheme # 1 : 0.000402218 +4.48% -4.29% # \sum ET
# dynamical scheme # 2 : 0.000396906 +4.55% -4.33% # \sum\sqrt{m^2+pt^2}
# dynamical scheme # 3 : 0.000414971 +4.54% -4.35% # 0.5 \sum\sqrt{m^2+pt^2}
# dynamical scheme # 4 : 0.000395101 +4.55% -4.32% # \sqrt{\hat s}
#***************************************************************************
